OP,filename,slice,cell_ch,cell_ID,day,treatment,hrs_incubation,repatch,hrs_after_OP,Rs,Rin,resting_potential,max_spikes,Rheobase,AP_heigth,TH,max_depol,max_repol,membra_time_constant_tau,capacitance,comments,rheo_ramp,AP_halfwidth,Rheobse_ramp,Unnamed: 27,rheos_ramp,comment, ,high K concentration,RMP_from_char
OP210323,2021_03_24_0022.abf,S2,7,2021_03_24_0S2c7,D1,Ctrl,0,no,18.80583333,8.838272195,67.96920659,-71.6796875,19,250,88.23852539,-37.31689453,411.9873047,-72.99804688,16.6,404.2726124,6,,1.028903305,,,,,,15 mM,-71.6670575
OP210323,2021_03_24_0028.abf,S3,1,2021_03_24_0S3c1,D1,Ctrl,0,no,20.55972222,9.656215204,110.98116,-71.45385742,19,250,86.71264648,-37.37792969,395.8740234,-76.41601563,14.85,288.2729858,7,,0.956444642,,,,,,15 mM,-71.45146561
OP210323,2021_03_24_0028.abf,S3,2,2021_03_24_0S3c2,D1,Ctrl,0,yes,20.55972222,11.26051255,78.24355071,-72.71118164,22,300,93.75610352,-39.20288086,545.8984375,-79.71191406,19.05,506.6805195,8,,0.959049863,,,,,,15 mM,-72.68165649
OP210323,2021_03_24_0028.abf,S3,4,2021_03_24_0S3c4,D1,Ctrl,0,no,20.55972222,21.03433289,92.00924737,-69.71435547,24,300,84.63134766,-40.27709961,374.5117188,-66.65039063,22.65,546.5354934,9,,1.067926945,,,,,,15 mM,-69.64972824
OP210323,2021_03_24_0035.abf,S3,6,2021_03_24_0S3c6,D1,Ctrl,0,yes,21.22833333,18.24590049,57.02961156,-68.46313477,23,700,53.93066406,-33.2824707,156.8603516,-43.9453125,10.7,288.8118616,10,,1.182796526,,,,,,15 mM,-68.46290375
OP210323,2021_03_24_0035.abf,S3,8,2021_03_24_0S3c8,D1,Ctrl,0,yes,21.22833333,17.31978303,73.35879894,-71.66748047,22,400,77.75878906,-35.53466797,234.9853516,-66.40625,15.4,419.4739817,11,,1.050808948,,,,,,15 mM,-71.63009842
OP210323,2021_03_24_0042.abf,S4,1,2021_03_24_0S4c1,D1,TTX,0,no,23.04833333,18.48066084,94.8868367,-70.73364258,14,200,78.10058594,-40.46020508,244.5068359,-73.73046875,21.9,380.0949153,12,,0.959393646,,,,,,15 mM,-70.73405838
OP210323,2021_03_24_0042.abf,S4,2,2021_03_24_0S4c2,D1,TTX,0,no,23.04833333,16.80842457,172.2459493,-73.29711914,27,150,87.64648438,-37.67700195,404.0527344,-85.81542969,19.9,245.8835596,13,,0.878334218,,,,,,15 mM,-73.22010208
OP210323,2021_03_24_0042.abf,S4,4,2021_03_24_0S4c4,D1,TTX,0,no,23.04833333,9.590149102,90.24426951,-72.60742188,21,200,88.94042969,-38.57421875,441.0400391,-89.59960938,15.9,325.0225827,manually_corrected,,0.958427538,,,,,,15 mM,-72.60604004
OP210323,2021_03_24_0042.abf,S4,5,2021_03_24_0S4c5,D1,TTX,0,no,23.04833333,8.956999411,54.53104909,-74.51782227,16,400,86.6027832,-38.72070313,380.2490234,-80.32226563,17.25,438.1767442,15,,0.972709883,,,,,,15 mM,-74.52035751
OP210323,2021_03_24_0042.abf,S4,6,2021_03_24_0S4c6,D1,TTX,0,no,23.04833333,7.138458786,61.59915037,-73.03466797,6,400,86.88354492,-38.25073242,404.6630859,-84.10644531,14.6,296.0475248,16,,0.927250601,,,,,,15 mM,-72.99710083
OP210323,2021_03_24_0042.abf,S4,7,2021_03_24_0S4c7,D1,TTX,0,no,23.04833333,8.532421262,102.6540583,-70.08056641,19,150,87.16430664,-39.69116211,300.5371094,-81.66503906,16.4,226.9405405,17,,0.950841822,,,,,,15 mM,-70.04043732
OP210323,2021_03_24_0055.abf,S5,2,2021_03_24_0S5c1,D1,Ctrl,0,no,25.06138889,13.23396972,174.7552574,-65.69824219,28,100,92.22412109,-40.06347656,487.7929688,-96.55761719,16.35,137.6205497,19,,0.810843979,,,,,,15 mM,-69.88251038
OP210323,2021_03_24_0066.abf,S5,2,2021_03_24_0S5c2,D1,Ctrl,0,no,25.62305556,7.20770365,71.86320802,-71.72241211,26,200,96.94824219,-42.48657227,420.8984375,-77.1484375,17.85,321.2019769,20,,1.026382845,,,,,,15 mM,-71.65439041
OP210323,2021_03_24_0077.abf,S5,2,2021_03_24_0S5c3,D1,Ctrl,0,no,26.126389,8.042211714,64.82375542,-77.39257813,22,200,95.59936523,-40.5456543,521.1181641,-88.50097656,22.85,454.3378641,21,,0.894228711,,,,,,15 mM,-70.3273674
OP210323,2021_03_24_0082.abf,S6,2,2021_03_24_0S5c1,D1,TTX,0,no,26.994722,7.784184231,50.38181172,-63.53149414,3,250,29.54711914,-12.13989258,25.390625,-27.34375,12.15,251.8223909,22,,1.606264185,,,,,,15 mM,-69.99474945
OP210323,2021_03_24_0087.abf,S6,2,2021_03_24_0S5c2,D1,TTX,0,no,27.191944,8.19729785,29.01911229,-72.68676758,2,550,51.22680664,-24.65209961,121.09375,-35.76660156,10.8,501.40135,23; cap/ tau manually corrected,,1.440804305,,,,,,15 mM,-70.05072678
OP210323,2021_03_24_0092.abf,S6,2,2021_03_24_0S6c3,D1,TTX,0,no,27.590278,10.86341128,72.95862741,-73.02246094,15,300,56.04248047,-29.03442383,125.2441406,-41.25976563,9.5,222.6723891,24,,1.287480605,,,,,,15 mM,-71.70164139
OP210323,2021_03_24_0097.abf,S6,2,2021_03_24_0S6c4,D1,TTX,0,no,27.870556,9.783036107,87.63307009,-49.04174805,20,300,72.44873047,-29.67529297,250.2441406,-36.49902344,15.15,288.9611176,25,,1.564747298,,,,,,15 mM,-68.7065889
OP210323,2021_03_24_0103.abf,S6,2,2021_03_24_0S6c5,D1,TTX,0,no,28.0475,7.069582217,126.3669356,-61.59667969,36,250,77.17285156,-30.7800293,334.4726563,-79.58984375,8.9,86.0534671,26,,0.83597138,,,,,,15 mM,-70.0887645
OP210323,2021_03_25_0002.abf,S1_D2,2,2021_03_24_0S1c1,D2,TTX,22,yes,41.045278,6.974139607,35.95676004,-72.3449707,12,600,57.80029297,-22.49145508,149.2919922,-44.31152344,7.25,266.3318386,27,,1.235949067,,,,,,15 mM,-71.11264114
OP210323,2021_03_25_0002.abf,S1_D2,4,2021_03_24_0S1c2,D2,TTX,22,yes,41.045278,6.044853828,29.11483676,-69.78759766,7,800,48.76098633,-20.88012695,93.99414063,-25.75683594,8.75,456.5605096,28,,1.818207352,,,,,,15 mM,-71.02371124
OP210323,2021_03_25_0002.abf,S1_D2,8,2021_03_24_0S1c4,D2,TTX,22,yes,41.045278,14.16359973,123.6027845,-65.3503418,7,200,51.20849609,-26.06811523,216.9189453,-89.47753906,4.45,65.74283138,29,,0.615566086,,,,,,15 mM,-70.91261093
OP210323,2021_03_25_0013.abf,S1_D2,6,2021_03_24_0S1c6,D2,TTX,22,yes,41.643889,16.57444943,55.42876655,-68.51806641,16,500,57.37304688,-22.19848633,146.1181641,-29.90722656,7.25,209.4955908,31,,1.612595512,,,,,,15 mM,-70.25225983
OP210323,2021_03_25_0023.abf,S1_D2,1,2021_03_25_0S1_D2c1,D2,TTX,22,no,42.038056,19.70660067,82.45608982,-68.48754883,12,300,73.96240234,-28.16162109,236.328125,-47.97363281,13.9,207.8846189,32; exclude; Rs_end > 30,,1.276667488,,,,,,15 mM,-70.02277908
OP210323,2021_03_25_0033.abf,S3_D2,8,2021_03_24_0S3c8,D2,Ctrl,21,yes,43.934722,9.675620347,49.74803264,-74.84741211,23,450,81.26220703,-33.50830078,321.2890625,-64.453125,13.15,375.6749782,34,,1.080005518,,,,,,15 mM,-71.06313156
OP210323,2021_03_25_0038.abf,S3_D2,7,2021_03_24_0S3c2,D2,Ctrl,21,yes,44.139722,6.895863932,47.44795246,-73.83422852,22,400,85.08300781,-33.84399414,392.7001953,-76.90429688,13.6,408.8484404,35,,0.991053972,,,,,,15 mM,-71.8719931
OP210323,2021_03_25_0043.abf,S3_D2,5,2021_03_24_0S3c6,D2,Ctrl,21,yes,44.413056,6.657330264,61.5303277,-69.91577148,22,400,83.2824707,-34.32006836,345.9472656,-68.96972656,15.65,381.5619048,36,,1.085706043,,,,,,15 mM,-69.85492676
OP210323,2021_03_25_0057.abf,S6_D2,2,2021_03_25_0S6_D2c1,D2,TTX,16.5,no,45.982222,6.111883637,37.90606881,-63.96484375,10,800,63.7878418,-26.26342773,182.2509766,-46.50878906,18.5,663.2472648,37,,1.303423394,,,,,,15 mM,-72.16715439
OP210323,2021_03_25_0062.abf,S6_D2,2,2021_03_25_0S6_D2c2,D2,TTX,16.5,no,46.235278,7.865393239,98.09996902,-69.03686523,18,300,74.95117188,-28.85131836,309.3261719,-53.58886719,18.45,282.5091589,38,,1.214651653,,,,,,15 mM,-69.39026535
OP210323,2021_03_25_0067.abf,S6_D2,2,2021_03_25_0S6_D2c3,D2,TTX,16.5,no,46.592222,10.29581833,223.0523837,-67.7734375,25,100,72.29614258,-29.62036133,244.3847656,-48.58398438,17.05,132.20407,39,,1.305696784,,,,,,15 mM,-67.61321548
OP210323,2021_03_25_0073.abf,S6_D2,2,2021_03_25_0S6_D2c4,D2,TTX,16.5,no,46.879167,16.67117287,143.0728893,-48.13232422,17,200,75.68359375,-34.79614258,278.8085938,-66.77246094,8.7,91.66610932,40,,0.981277995,,,,,,15 mM,-68.40401535
OP210323,2021_03_25_0078.abf,S6_D2,2,2021_03_25_0S6_D2c5,D2,TTX,16.5,no,47.127222,9.878971327,240.1846873,-67.8527832,17,150,71.11816406,-28.74755859,265.625,-93.50585938,11.5,67.2674045,41,,0.736362814,,,,,,15 mM,-68.24160522
OP210323,2021_03_25_0084.abf,S4_D2,1,2021_03_25_0S6_D2c1,D2,TTX,24,no,48.612778,17.70347943,262.6274035,-54.93164063,6,200,46.72851563,-28.07617188,102.0507813,-82.51953125,4.9,35.56217054,42,,0.683458127,,,,,,15 mM,-67.18881363
OP210323,2021_03_25_0091.abf,S4_D2,2,2021_03_25_0S4_D2c2,D2,TTX,24,no,48.896944,15.97549328,309.7782092,-62.41455078,11,100,78.47290039,-31.10961914,379.3945313,-58.71582031,11.65,82.23765618,43; exclude; Rs_end > 30,,1.13602231,,,,,,15 mM,-66.21055649
OP210323,2021_03_25_0091.abf,S4_D2,4,2021_03_25_0S4_D2c4,D2,TTX,24,no,48.896944,7.331356934,106.869476,-72.92480469,17,300,76.90429688,-31.59179688,335.3271484,-60.18066406,17.35,346.0284845,44,,1.051547198,,,,,,15 mM,-71.96763092
OP210323,2021_03_25_0098.abf,S4_D2,5,2021_03_25_0S4_D2c5,D2,TTX,24,no,49.273056,6.970003936,77.30509513,-81.63452148,17,250,76.31835938,-33.48999023,298.2177734,-66.52832031,20.25,384.2223509,45,,1.031087162,,,,,,15 mM,-71.60202118
OP210323,2021_03_25_0098.abf,S4_D2,6,2021_03_25_0S4_D2c6,D2,TTX,24,no,49.273056,1.593776257,61.11613292,-52.71606445,16,300,68.50585938,-37.2253418,196.0449219,-32.83691406,19.65,369.2036697,46,,1.652537198,,,,,,15 mM,-69.6344812
OP210323,2021_03_25_0102.abf,S4_D2,7,2021_03_25_0S4_D2c7,D2,TTX,24,no,49.516111,8.536287209,109.7948675,-67.92602539,19,300,69.16503906,-28.68652344,197.6318359,-46.75292969,18.2,420.5765867,47,,1.288620902,,,,,,15 mM,-66.68244461
OP210323,2021_03_25_0102.abf,S4_D2,8,2021_03_25_0S4_D2c8,D2,TTX,24,no,49.516111,14.14597822,482.9881207,-59.95483398,5,100,66.33911133,-34.36889648,247.5585938,-82.39746094,4.1,30.15685746,48; exclude; Rs_end > 30,,0.740635802,,,,,,15 mM,-67.00526917
OP210323,2021_03_25_0107.abf,S5_D2,2,2021_03_25_0S4_D2c1,D2,Ctrl,23.5,no,49.888611,8.062325511,134.2167879,-78.05786133,26,100,90.91796875,-37.73803711,512.2070313,-82.76367188,16.8,191.0803193,49,,0.900221319,,,,,,15 mM,-71.26789474
OP210323,2021_03_25_0117.abf,S5_D2,2,2021_03_25_0S5_D2c2,D2,Ctrl,23.5,no,50.3925,14.1468259,48.4656784,-68.58520508,26,450,91.28417969,-39.38598633,472.9003906,-73.85253906,15.45,496.3388235,manually_corrected,,0.985966418,,,,,,15 mM,-70.52503922
OP220111,22111003.abf,S1,4,22111S1c4,D1,TTX,0,yes,11.38083333,16.88836326,69.73148547,-62.6159668,23,50,85.38208008,-41.67480469,348.3886719,-70.3125,28.45,466.357979,0,,0.986559637,,,,,,15 mM,-62.6093895
OP220111,22111003.abf,S1,5,22111S1c5,D1,TTX,0,yes,11.38083333,8.865712234,48.01649219,-65.19165039,25,200,86.1328125,-39.42871094,361.8164063,-68.84765625,16.95,327.68,1,,1.048150492,,,,,,15 mM,-65.05620407
OP220111,22111003.abf,S1,7,22111S1c7,D1,TTX,0,yes,11.38083333,10.99482239,35.99698297,-59.55810547,1,800,73.92578125,-44.86083984,254.2724609,-46.75292969,12.6,598.3721739,2,,1.454789218,,,,,,15 mM,-59.54016541
OP220111,22111003.abf,S1,8,22111S1c8,D1,TTX,0,yes,11.38083333,8.781899657,45.58894218,-60.36987305,27,250,82.43408203,-36.9934082,409.9121094,-70.55664063,15,383.400936,3,,0.985276148,,,,,,15 mM,-60.21309158
OP220111,22112036.abf,S5_D2,3,22112S5_D2c3,D2,Ctrl,23,no,29.73638889,6.423372154,154.8296837,-66.51000977,32,100,80.3527832,-38.15917969,273.0712891,-63.11035156,9.2,93.13117084,6,,1.069578226,,,,,,15 mM,-66.38698517
OP220111,22112039.abf,S5_D2,6,22112S5_D2c6,D2,Ctrl,23,no,29.92472222,14.2039051,59.35750619,-62.28637695,36,100,93.73168945,-40.20996094,410.6445313,-81.90917969,20,388.0165779,7,,0.923648235,,,,,,15 mM,-62.28728912
OP220111,22112043.abf,S5_D2,7,22112S5_D2c7,D2,Ctrl,23,no,30.2925,12.78006271,128.3314066,-70.5078125,39,150,94.73876953,-40.61279297,456.0546875,-70.55664063,7.95,114.507956,8,,1.116779703,,,,,,15 mM,-70.51670837
OP220111,22112046.abf,S6_D2,4,22112S6_D2c4,D2,high K,16.5,no,30.92916667,13.09082698,145.6466002,-74.93286133,9,200,80.28564453,-40.06958008,292.7246094,-59.81445313,8.75,77.26219348,9,,1.151921611,,,,,,15 mM,-74.72934097
OP220111,22112050.abf,S6_D2,5,22112S6_D2c5,D2,high K,16.5,no,31.24805556,27.16709375,313.4314607,-63.3605957,47,-300,87.12768555,-40.22827148,332.2753906,-61.15722656,12.2,71.18404558,10,,1.202962159,,,,,,15 mM,-63.34876572
OP220111,22112056.abf,S6_D2,7,22112S6_D2c7,D2,high K,16.5,no,31.72083333,21.46716111,412.26701,-59.42993164,35,250,67.60864258,-39.36767578,207.3974609,-62.37792969,12.05,215.1795095,12,,1.047212056,,,,,,15 mM,-59.3745256
OP220111,22112061.abf,S1_D2,4,22111S1c4,D2,TTX,21,yes,32.75444444,8.588633505,71.51729222,-59.98535156,0,,,,,,17.85,532.2191083,13,,,,,,,,15 mM,-59.99144638
OP220111,22112064.abf,S1_D2,5,22111S1c5,D2,TTX,21,yes,32.88027778,12.32981932,57.30539386,-62.17041016,5,250,47.8515625,-33.80126953,104.7363281,-33.44726563,20.75,378.794429,14,,1.044122541,,,,,,15 mM,-62.16383575
OP220111,22112069.abf,S1_D2,6,22111S1c7,D2,TTX,21,yes,33.08916667,8.52033192,67.21989847,-57.21435547,18,50,64.99633789,-32.82470703,247.5585938,-67.13867188,26.05,292.8323842,15,,0.809548455,,,,,,15 mM,-57.30517929
OP220111,22112073.abf,S1_D2,7,22111S1c8,D2,TTX,21,yes,33.36833333,13.46885473,113.0613413,-60.8581543,20,100,77.02636719,-36.95678711,318.6035156,-77.39257813,17.3,204.4307248,16,,0.942745629,,,,,,15 mM,-60.6556366
OP220111,22112077.abf,S1_D2,8,22112S1_D2c8,D2,TTX,21,no,33.63027778,9.508328482,109.0676843,-60.87036133,30,50,82.04345703,-33.80126953,326.4160156,-69.58007813,23.25,220.6359687,17,,0.948149574,,,,,,15 mM,-60.79352325
OP220111,22112080.abf,S1_D2,4,22112S1_D2c1,D2,TTX,21,no,33.81777778,11.75210555,125.2028285,-78.71704102,27,200,81.06689453,-35.46142578,355.1025391,-75.07324219,7.6,117.971009,18,,0.904844172,,,,,,15 mM,-78.71176865
OP220111,22112083.abf,S1_D2,4,22112S1_D2c2,D2,TTX,21,no,33.98666667,9.484461788,66.02868537,-69.10400391,26,250,77.25830078,-33.88671875,322.5097656,-64.20898438,11.05,188.9803758,19,,0.992485326,,,,,,15 mM,-69.08026917
OP220127,22128003.abf,S1,1,22128S1c1,D1,Ctrl,0,no,19.20166667,14.05305311,46.17085776,-53.58886719,6,500,63.98925781,-37.70141602,125.6103516,-42.96875,6.85,244.3332,manually_adj_inj,,1.380565863,,,,,0,15 mM,-55.93905533
OP220127,22128003.abf,S1,2,22128S1c2,D1,Ctrl,0,yes,19.20166667,14.2415657,133.988716,-78.52172852,39,150,89.75830078,-38.37280273,412.2314453,-84.10644531,14.75,104.8585,manually_adj_inj,,0.866369593,,,,,1,15 mM,-55.43099899
OP220127,22128003.abf,S1,4,22128S1c4,D1,Ctrl,0,yes,19.20166667,8.466725682,48.84358909,-75.91552734,36,250,84.69848633,-39.24560547,350.0976563,-75.56152344,14.9,331.9124405,2,,0.970145828,,,,,2,15 mM,-61.85932907
OP220127,22128003.abf,S1,6,22128S1c6,D1,Ctrl,0,no,19.20166667,12.99175467,207.4835583,-79.52880859,42,50,85.87646484,-36.99951172,337.890625,-81.42089844,13.15,87.63457393,4,,0.923317588,,,,,4,15 mM,-61.53025314
OP220127,22128003.abf,S1,7,22128S1c7,D1,Ctrl,0,no,19.20166667,23.01910549,116.2851146,-77.15454102,29,50,82.62329102,-36.57836914,313.4765625,-79.71191406,21.6,193.6494665,5,,0.931722013,,,,,5,15 mM,-60.60171585
OP220127,22128015.abf,S2,1,22128S2c1,D1,TTX,0,no,20.765,7.566834418,37.89253519,-67.8527832,19,800,84.55200195,-34.80224609,390.0146484,-67.50488281,10.35,418.0141,manually_adj_inj,,1.019139291,,,,,6,15 mM,-68.17939911
OP220127,22128015.abf,S2,2,22128S2c2,D1,TTX,0,no,20.765,8.114694651,46.02775014,-72.44262695,23,500,86.36474609,-35.62011719,382.8125,-96.43554688,10.1,357.6622,manually_adj_inj,,0.777449697,,,,,7,15 mM,-69.07946533
OP220127,22128015.abf,S2,5,22128S2c5,D1,TTX,0,no,20.765,16.33300364,40.50569934,-60.14404297,5,900,74.68261719,-37.21313477,293.7011719,-90.45410156,6.05,353.3804,manually_adj_inj,,0.787689544,,,,,9,15 mM,-69.49935913
OP220127,22128015.abf,S2,6,22128S2c6,D1,TTX,0,yes,20.765,7.807692818,38.23174925,-75,27,350,93.76831055,-43.81103516,489.6240234,-126.7089844,10.05,375.0779043,10,,0.634774335,,,,,10,15 mM,-70.84277039
OP220127,22128015.abf,S2,7,22128S2c7,D1,TTX,0,no,20.765,7.587496876,36.40393217,-68.02978516,22,500,78.29589844,-37.37792969,305.5419922,-92.7734375,9.6,324.3018557,11,,0.798225082,,,,,11,15 mM,-70.07893616
OP220127,22128015.abf,S2,8,22128S2c8,D1,TTX,0,no,20.765,13.17042505,56.99402302,-70.04394531,21,450,92.16918945,-40.86914063,483.1542969,-85.08300781,15.5,521.9979445,12,,0.959147462,,,,,12,15 mM,-71.35955261
OP220127,22128023.abf,S3,2,22128S3c2,D1,high K,0,no,22.49333333,10.5057559,54.99366521,-72.69897461,12,700,85.42480469,-35.18676758,407.1044922,-85.44921875,11.95,405.6398,manually_adj_inj,,0.88737641,,,,,14,15 mM,-69.28528931
OP220127,22128023.abf,S3,5,22128S3c5,D1,high K,0,yes,22.49333333,8.441989795,59.26763923,-65.28320313,28,350,89.90478516,-43.15795898,423.828125,-85.81542969,13.5,343.1869666,16,,0.936986518,,,,,16,15 mM,-71.22222519
OP220127,22128023.abf,S3,6,22128S3c6,D1,high K,0,yes,22.49333333,8.215774734,44.58214224,-75.46386719,28,400,85.64453125,-36.62719727,359.375,-92.89550781,12.2,361.1288166,17,,0.832365119,,,,,17,15 mM,-71.24718185
OP220127,22128023.abf,S3,7,22128S3c7,D1,high K,0,no,22.49333333,9.593420684,78.66628856,-74.59106445,31,250,87.92114258,-37.12768555,344.3603516,-92.89550781,15.5,294.7788741,18,,0.863457534,,,,,18,15 mM,-70.70372269
OP220127,22128034.abf,S4,2,22128S4c2,D1,Ctrl,0,no,25.40166667,23.18824373,84.36887609,-73.42529297,27,150,80.13305664,-36.4440918,253.0517578,-73.2421875,21.75,305.7941,manually_adj_inj,,0.963487963,,,,,20,15 mM,-55.53948975
OP220127,22128034.abf,S4,4,22128S4c4,D1,Ctrl,0,yes,25.40166667,9.122283152,23.16715806,-67.68798828,19,500,53.13110352,-44.68383789,241.5771484,-64.69726563,0.15,14.93981763,21,,,,,,,21,15 mM,-57.97163834
OP220127,22128034.abf,S4,5,22128S4c5,D1,Ctrl,0,yes,25.40166667,10.8232957,34.42904049,-72.0703125,27,250,89.97192383,-40.38696289,413.9404297,-90.08789063,15.95,460.0788732,22,,0.880117785,,,,,22,15 mM,-61.53629715
OP220127,22128034.abf,S4,6,22128S4c6,D1,Ctrl,0,no,25.40166667,9.014809401,44.57714123,-65.44189453,20,350,82.84301758,-36.38916016,322.0214844,-76.171875,12.3,352.3132867,23,,1.008693053,,,,,23,15 mM,-60.32395508
OP220127,22128034.abf,S4,8,22128S4c8,D1,Ctrl,0,no,25.40166667,8.629636962,60.7298476,-69.59228516,10,500,77.1484375,-38.29345703,257.4462891,-68.72558594,5.05,206.0752179,24,,1.034459208,,,,,24,15 mM,-59.37089462
OP220127,22129039.abf,S1_D2,4,22128S1c2,D2,Ctrl,24,yes,43.83222222,24.31177946,87.45439608,-68.59741211,9,200,69.39086914,-38.17749023,213.3789063,-62.74414063,9.2,142.0221,tau and cap from -150,,1.028491636,,,,,25,15 mM,-60.5175528
OP220127,22129044.abf,S1_D2,5,22128S1c4,D2,Ctrl,24,yes,44.1275,9.749425824,48.43487491,-69.51904297,40,200,89.16015625,-37.73803711,422.3632813,-77.1484375,9.8,227.5878101,26,,0.976986885,,,,,26,15 mM,-61.6497551
OP220127,22129052.abf,S1_D2,8,22129S1_D2c8,D2,Ctrl,24,no,44.59944444,29.15487595,244.3463877,-71.60644531,38,50,82.00683594,-36.86523438,290.4052734,-84.59472656,12.8,81.71252679,28,,0.92558657,,,,,28,15 mM,-59.94002472
OP220127,22129059.abf,S2_D2,6,22128S2c6,D2,TTX,24,yes,46.36055556,11.25433813,32.36111316,-66.24145508,21,300,76.42211914,-41.60766602,314.3310547,-114.6240234,10.55,636.6526703,29,,0.638589762,,,,,29,15 mM,-61.0793013
OP220127,22129063.abf,S2_D2,4,22129S2_D2c4,D2,TTX,24,no,46.64972222,9.341780506,43.28359964,-55.71899414,26,500,70.79467773,-34.46655273,316.1621094,-49.19433594,7.15,270.8568786,30,,1.102941,,,,,30,15 mM,-60.70385468
OP220127,22129068.abf,S2_D2,5,22129S2_D2c5,D2,TTX,24,no,46.79444444,9.807291152,53.63303274,-66.90673828,30,150,77.74047852,-35.9375,347.65625,-69.82421875,11.4,227.3616555,31,,0.923104978,,,,,31,15 mM,-61.29355057
OP220127,22129073.abf,S2_D2,7,22129S2_D2c7,D2,TTX,24,no,47.00861111,20.03880574,102.5905442,-67.35839844,30,100,82.51342773,-35.14404297,363.1591797,-75.31738281,13.8,167.3569208,32,,0.889146464,,,,,32,15 mM,-61.52571472
OP220127,22129073.abf,S2_D2,8,22129S2_D2c8,D2,TTX,24,no,47.00861111,9.003465897,48.65744516,-65.02075195,24,250,79.90722656,-32.98339844,360.1074219,-75.07324219,14.1,323.0970629,33,,0.874637044,,,,,33,15 mM,-61.22446808
OP220127,22129079.abf,S3_D2,1,22128S3c5,D2,high K,24,yes,48.36138889,16.49037218,183.5692841,-76.06201172,34,100,81.59790039,-34.11865234,315.5517578,-58.71582031,22.55,132.17,manually_adj_inj,,1.158056231,,,,,34,15 mM,-51.130896
OP220127,22129084.abf,S3_D2,3,22128S3c6,D2,high K,24,yes,48.57888889,11.92603885,46.01566112,-72.58911133,21,200,77.734375,-31.39648438,311.7675781,-87.52441406,16.2,346.5023499,35,,0.792883928,,,,,35,15 mM,-59.70334335
OP220127,22129092.abf,S3_D2,5,22129S3_D2c5,D2,high K,24,no,49.07583333,7.44178551,38.08705558,-75.97045898,10,350,69.56787109,-28.34472656,245.3613281,-81.54296875,13.4,366.5202003,36,,0.802176132,,,,,36,15 mM,-60.42506363
OP220127,22129092.abf,S3_D2,7,22129S3_D2c7,D2,high K,24,no,49.07583333,15.41208792,105.7811294,-45.21484375,7,300,61.34033203,-35.8581543,314.8193359,-187.1337891,3.75,53.03409581,37,,0.386361075,,,,,37,15 mM,-62.37806992
OP220127,22129092.abf,S3_D2,8,22129S3_D2c8,D2,high K,24,no,49.07583333,21.21156188,240.8506816,-52.38647461,40,50,83.75854492,-39.24560547,335.9375,-89.59960938,11.05,67.10274277,38,,0.817886658,,,,,38,15 mM,-60.97041336
OP220127,22129103.abf,S4_D2,3,22128S4c4,D2,Ctrl,24,yes,50.36333333,11.71369939,32.67054046,-69.85473633,12,250,78.03344727,-37.07885742,363.7695313,-92.16308594,18.35,496.9361983,manually_corrected,,0.785428949,,,,,6,15 mM,-59.20965195
OP220127,22129103.abf,S4_D2,6,22128S4c5,D2,Ctrl,24,yes,50.36333333,8.23854039,43.32176591,-69.81201172,25,150,88.03100586,-39.17236328,464.84375,-89.84375,18.6,447.492511,41,,0.854874805,,,,,40,15 mM,-60.01292679
OP220127,22129107.abf,S4_D2,7,22129S4_D2c7,D2,Ctrl,24,no,50.68444,14.06382,35.75114,-68.0298,20,600,85.9436,-37.5488,422.8516,-71.6553,9.45,452.7158,42,,1.011375398,,,,,41,15 mM,-68.00325806
OP220127,22129107.abf,S4_D2,8,22129S4_D2c8,D2,Ctrl,24,no,50.68444,9.702294,63.53383,-70.5017,27,300,85.02808,-34.5764,428.9551,-80.5664,11.45,247.8161,43,,0.893786474,,,,,42,15 mM,-70.48185379
OP220120,22121005.abf,S1,4,22121S1c4,D1,Ctrl,0,yes,23.69722222,10.78458786,46.50156557,-73.40087891,19,100,87.70751953,-45.20874023,292.4804688,-91.43066406,16,432.2242374,,,0.914686817,,,,,,15 mM,-62.32256943
OP220120,22121005.abf,S1,5,22121S1c5,D1,Ctrl,0,no,23.69722222,10.56547046,50.59031153,-72.69897461,18,100,77.92358398,-43.11523438,270.2636719,-58.83789063,23.05,494.3078534,,,1.149041139,,,,,,15 mM,-56.00465195
OP220120,22121005.abf,S1,8,22121S1c8,D1,Ctrl,0,yes,23.69722222,16.700897,127.932848,-65.31982422,37,150,80.71899414,-38.97094727,226.8066406,-87.03613281,18.65,241.5506719,,,0.882391202,,,,,,15 mM,-64.48043945
OP220120,22122020.abf,S1_D2,2,22121S1c4,D2,Ctrl,23,yes,45.96194444,11.5727649,44.47769673,-64.1784668,18,250,86.24267578,-37.41455078,350.9521484,-80.56640625,14.2,343.8219,,,0.95756118,,,,inj_fix,,15 mM,-55.37267838
OP220120,22122026.abf,S1_D2,2,22121S1c8,D2,Ctrl,23,yes,46.4225,21.56228136,116.147612,-76.62963867,31,100,89.47753906,-39.48974609,361.9384766,-96.43554688,31.95,234.7394,,,0.871826381,,,,inj_fix,,15 mM,-52.44422913
